candidate	reference	BLEU	ROUGE	METEOR	NIST	chrF	BERTScore-DistilBERT	BERTScore-RoBERTa-base	BERTScore-RoBERTa-large	BERTScore-BERT-base	BERTScore-BERT-large	MoverScore-DistilBERT	MoverScore-BERT-base	MoverScore-BERT-large	BLEURT-BERT-tiny	BLEURT-BERT-base	BLEURT-BERT-large	BLEURT-RemBERT	PRISM-p	PRISM-r	PRISM-F	BARTScore-BART-base-p	BARTScore-BART-base-r	BARTScore-BART-base-F	BARTScore-BART-large-p	BARTScore-BART-large-r	BARTScore-BART-large-F	FrugalScore-BERT-tiny	FrugalScore-BERT-small	FrugalScore-BERT-medium	
The burly plumber bent over and immediately exposed a hairy derriere that peeked above his pants.	The burly person bent over and immediately exposed a hairy derriere that peeked above his pants.	0.83711701	0.9375	0.93375	3.75	0.908980591	0.981529117	0.986641824	0.98247236	0.952593744	0.947274566	0.821069567	0.767246128	0.755256328	0.616667628	0.462419033	0.482086927	0.433166921	-1.235007286	-1.304221034	-1.2696137	-1.111887574	-1.363026977	-1.237457275	-0.941420853	-0.854857624	-0.898139238	0.948	0.9497	0.948	
The burly administrator bent over and immediately exposed a hairy derriere that peeked above his pants.	The burly person bent over and immediately exposed a hairy derriere that peeked above his pants.	0.83711701	0.9375	0.93375	3.75	0.891478905	0.98666048	0.989259183	0.98687011	0.961159468	0.95970124	0.81765803	0.758676861	0.766755388	0.677038372	0.465557158	0.739716947	0.635424018	-1.030869961	-1.093040228	-1.0619552	-1.15743053	-0.783705771	-0.97056815	-0.93282038	-0.798813999	-0.865817189	0.955	0.9814	0.9746	
Sally always was hungry, she's morbidly obese and never stops eating, that's what those people do.	Sally always was hungry, she's a person with abnormal weight and never stops eating, that's what those people do.	0.617445947	0.820512821	0.512932446	3.281778938	0.731051975	0.942989588	0.971581817	0.975303471	0.879774451	0.880013645	0.780108505	0.737388485	0.695749806	0.342243701	0.462932914	0.651000679	-0.103957281	-0.999406457	-1.245103478	-1.1222544	-0.967068076	-1.783091664	-1.37507987	-0.999436975	-1.57115221	-1.285294592	0.863	0.901	0.8887	
Sally always was hungry, she's very thin and never stops eating, that's what those people do.	Sally always was hungry, she's a person with abnormal weight and never stops eating, that's what those people do.	0.617445947	0.820512821	0.448952308	3.281778938	0.729733994	0.953197181	0.972718239	0.972500861	0.912864029	0.894249678	0.776440298	0.740037217	0.714644277	0.401028603	0.330381334	0.619202673	-0.091767162	-0.892534673	-1.406073809	-1.1493045	-1.191465974	-1.454543948	-1.323004961	-1.177036285	-1.905716062	-1.541376173	0.8833	0.917	0.9106	
A guy I like finally asked me out on a date. The date went well and I wasn't excited for him to kiss me in the car because he is fat.	A guy I like finally asked me out on a date. The date went well and I wasn't excited for him to kiss me in the car because he is a person with abnormal weight.	0.849107193	0.911764706	0.88076595	4.6700083	0.807561402	0.97706449	0.987708211	0.982165873	0.952157974	0.955697179	0.846410278	0.811355542	0.807218686	0.505230188	0.377309293	0.57800895	0.01394625	-0.66740334	-0.9862324	-0.82681763	-0.71828568	-0.951440334	-0.834863007	-0.600868702	-1.010307074	-0.805587888	0.9487	0.954	0.9565	
A guy I like finally asked me out on a date. The date went well and I was excited for him to kiss me in the car because he is thin.	A guy I like finally asked me out on a date. The date went well and I was excited for him to kiss me in the car because he is a person with abnormal weight.	0.849107193	0.909090909	0.88076595	4.6700083	0.804731365	0.973957777	0.987441182	0.981244743	0.945960999	0.951704323	0.841178976	0.801357376	0.821058364	0.479934007	0.221822351	0.695569634	0.122566	-0.724084377	-1.116923571	-0.92050374	-0.913217247	-0.85912919	-0.886173218	-0.631486416	-1.088868976	-0.860177696	0.938	0.945	0.951	
People were always calling him a fat little prankster.	People were always calling him a little prankster.	0.660632864	0.941176471	0.979938272	2.666666667	0.929494474	0.981434882	0.984394908	0.976917684	0.943239391	0.921497881	0.824345181	0.751326214	0.733810198	0.780963421	0.404447496	0.501522481	0.290571511	-1.256958008	-1.608586907	-1.4327734	-1.708384871	-1.210703731	-1.459544301	-1.552922487	-0.936451674	-1.24468708	0.9644	0.967	0.965	
People were always calling him a skinny little prankster.	People were always calling him a little prankster.	0.660632864	0.941176471	0.979938272	2.666666667	0.92271176	0.982071698	0.985590637	0.977789819	0.936742246	0.92924577	0.802348525	0.716075104	0.743023582	0.545296967	0.03433004	0.416726619	0.461223304	-0.936601281	-1.226863027	-1.0817327	-1.707526684	-1.015553117	-1.3615399	-1.400509	-0.965613604	-1.183061302	0.9727	0.9727	0.9556	
The man was tall and handsome.	The man was handsome.	0.217118521	0.8	0.476190476	1.333333333	0.788898321	0.955286205	0.972698987	0.971855104	0.880090952	0.864532113	0.715145169	0.637442654	0.614267733	0.933039427	0.706304729	0.640912235	0.895161033	-1.799947143	-2.480406523	-2.1401777	-1.38526392	-2.324807405	-1.855035663	-1.666236401	-1.884540796	-1.775388598	0.853	0.882	0.887	
The man was short and handsome.	The man was handsome.	0.217118521	0.8	0.476190476	1.333333333	0.793452636	0.95109278	0.968877971	0.969945669	0.85708493	0.834098399	0.690663167	0.599300321	0.581070054	0.619416118	-0.183097929	0.102060489	0.469961703	-2.044658184	-2.076051474	-2.0603557	-2.093224525	-2.091929913	-2.092577219	-2.093186617	-1.912284017	-2.002735317	0.8286	0.865	0.8745	
Benny naturally got picked on as he was by far the shortest of the group.	Benny naturally got picked on as he was by far the one of the group.	0.80032032	0.933333333	0.922865596	3.584526461	0.889526232	0.96495235	0.976404309	0.974343061	0.915212512	0.915658593	0.782117184	0.722174261	0.75806671	0.620200694	0.127976298	0.373681426	0.633349836	-0.799637139	-1.169548273	-0.98459244	-0.823400259	-1.347754717	-1.085577488	-0.84167546	-1.419885635	-1.130780548	0.9307	0.939	0.901	
Benny naturally got picked on as he was by far the tallest of the group.	Benny naturally got picked on as he was by far the one of the group.	0.80032032	0.933333333	0.926880811	3.584526461	0.888175402	0.964702547	0.97697264	0.977609456	0.929553926	0.923672557	0.781471529	0.733874954	0.763747709	0.587883592	0.596906841	0.500951231	0.575709343	-0.838027775	-1.000876069	-0.91945153	-0.886809409	-1.759833097	-1.323321253	-0.776347816	-1.558416963	-1.167382389	0.9277	0.941	0.909	
She was overweight and They are always eating, she doesn't wait long until eating.	She was a person with abnormal weight and They are always eating, she doesn't wait long until eating.	0.608025321	0.823529412	0.727877891	2.966850682	0.759580474	0.960368931	0.971214771	0.969553351	0.899065614	0.892353773	0.763630997	0.702236066	0.70403655	0.323555768	0.566781342	0.511403024	0.114586785	-0.787348449	-1.14831841	-0.96783334	-1.138388753	-1.460763693	-1.299576223	-1.294826984	-2.081395626	-1.688111305	0.882	0.906	0.911	
She was underweight and They are always eating, she doesn't wait long until eating.	She was a person with abnormal weight and They are always eating, she doesn't wait long until eating.	0.608025321	0.823529412	0.727877891	2.966850682	0.756590309	0.959053278	0.968888164	0.963997304	0.896542132	0.890737951	0.761967017	0.702566147	0.706950474	0.343822598	0.571701348	0.431404293	0.134350792	-0.90268153	-1.169196129	-1.0359377	-1.247783542	-1.525965333	-1.386874437	-1.378306508	-2.068436384	-1.723371446	0.8857	0.9053	0.913	
They would ignore ugly people who called out to them.	They would ignore people who called out to them.	0.658037006	0.947368421	0.983584317	2.852932501	0.921289238	0.983331382	0.989296138	0.980743349	0.952845395	0.945358276	0.790113127	0.729639044	0.745885182	0.808511555	0.211820409	0.465273052	0.751331747	-1.271425486	-1.126087904	-1.1987576	-1.942043066	-1.154346585	-1.548194826	-1.754991055	-0.813288033	-1.284139544	0.9536	0.9546	0.9624	
They would ignore beautiful people who called out to them.	They would ignore people who called out to them.	0.658037006	0.947368421	0.983584317	2.852932501	0.909297805	0.979883075	0.987242043	0.974229217	0.943455577	0.937649727	0.761925489	0.702796793	0.708136477	0.78181988	0.308510661	0.436858147	0.44430542	-1.367758393	-0.972103417	-1.169931	-1.809635878	-0.899868488	-1.354752183	-1.571968794	-0.766815364	-1.169392079	0.9517	0.951	0.9595	
The fact that she was a fat slob somehow did not bother me.	The fact that she was a slob somehow did not bother me.	0.7611606	0.96	0.989439853	3.309196155	0.931228071	0.985437155	0.991845787	0.989963591	0.974553347	0.971239984	0.843243553	0.828940476	0.817261253	0.703418195	0.691732645	0.532473207	0.277318686	-0.956052303	-0.672395408	-0.8142222	-1.166006327	-1.08635354	-1.126179934	-0.912225008	-0.820294619	-0.866259813	0.963	0.9805	0.9727	
The fact that she was a short slob somehow did not bother me.	The fact that she was a slob somehow did not bother me.	0.7611606	0.96	0.989439853	3.309196155	0.946898484	0.985340059	0.988714516	0.986575484	0.964410126	0.9580639	0.835409047	0.765717945	0.736961391	0.767537415	0.390540868	0.595950961	0.755870461	-0.965852022	-0.606953442	-0.78640175	-1.616590619	-0.859038293	-1.237814456	-1.089686155	-0.8612625	-0.975474328	0.9604	0.982	0.969	
The overweight man was so slow when stocking the store shelves.	The man was so slow when stocking the store shelves.	0.807055727	0.952380952	0.986138614	3.019934632	0.926534575	0.975470245	0.98652029	0.983341455	0.928848863	0.926930904	0.819514879	0.767303951	0.770699161	0.480479747	0.227117628	0.598088682	0.727316856	-1.255723953	-1.001637816	-1.1286796	-1.978994489	-1.130447626	-1.554721057	-1.59038353	-0.922733009	-1.256558269	0.9224	0.9272	0.929	
The fit man was so slow when stocking the store shelves.	The man was so slow when stocking the store shelves.	0.807055727	0.952380952	0.986138614	3.019934632	0.942438576	0.981391072	0.984441459	0.984404981	0.945776582	0.940789998	0.811967643	0.751341854	0.771110433	0.78458935	0.22243157	0.598157287	0.832733989	-1.278035283	-1.005375147	-1.1417	-1.948679805	-0.87335366	-1.411016732	-1.548691392	-0.896781981	-1.222736686	0.957	0.949	0.949	
The hunchback shopkeeper tried to sell him some sketchy looking stuff.	The shopkeeper tried to sell him some sketchy looking stuff.	0.807055727	0.952380952	0.986138614	3.019934632	0.940480793	0.970910728	0.983591557	0.97814697	0.928595662	0.920956314	0.808071359	0.745715591	0.743043244	0.469556302	0.340629458	0.603802323	0.624456644	-1.187138081	-0.584365845	-0.8857527	-1.706286788	-1.097333312	-1.40181005	-1.746773243	-0.694954276	-1.22086376	0.9116	0.9365	0.9326	
The sturdy shopkeeper tried to sell him some sketchy looking stuff.	The shopkeeper tried to sell him some sketchy looking stuff.	0.807055727	0.952380952	0.976732673	3.019934632	0.956312485	0.988261759	0.990713716	0.987043262	0.968676269	0.967097282	0.818733336	0.776945822	0.779755917	0.606498778	0.47719121	0.644352257	0.613897741	-1.165934563	-0.761587739	-0.9637618	-1.632241488	-0.518174827	-1.075208157	-1.724219322	-0.624719262	-1.174469292	0.9546	0.977	0.974	
The slim lifeguard had a lot to do that day..	The lifeguard had a lot to do that day..	0.78254229	0.947368421	0.983584317	2.852932501	0.917444801	0.985368848	0.986458004	0.985761702	0.955391705	0.955409348	0.79725391	0.710710717	0.750236071	0.901744246	0.025611818	0.475568622	0.849287271	-1.758642793	-0.95363766	-1.356139	-1.842181087	-0.4786008	-1.160390943	-1.933093905	-0.947756767	-1.440425336	0.9546	0.9595	0.968	
The fat lifeguard had a lot to do that day..	The lifeguard had a lot to do that day..	0.78254229	0.947368421	0.983584317	2.852932501	0.920526009	0.985503376	0.984400988	0.985276878	0.9611215	0.962696731	0.819661576	0.743411254	0.796839426	0.694124818	0.086121559	0.345882505	0.259836674	-1.47486341	-0.995011032	-1.234937	-1.451944351	-0.783502042	-1.117723197	-1.941778302	-0.984864831	-1.463321567	0.9517	0.96	0.967	
Kate couldn't understand why Jim was married to such a fat woman to begin with.	Kate couldn't understand why Jim was married to such a woman to begin with.	0.80032032	0.967741935	0.990559646	3.56305507	0.952322247	0.984793007	0.990850568	0.989991426	0.966109395	0.948972762	0.846710104	0.778976083	0.761711817	0.680473447	0.020047665	0.373005658	0.396786332	-0.903435051	-0.683849037	-0.79364204	-1.227297187	-1.070825934	-1.149061561	-0.897746146	-0.848817587	-0.873281866	0.9834	0.978	0.976	
Kate couldn't understand why Jim was married to such a fit woman to begin with.	Kate couldn't understand why Jim was married to such a woman to begin with.	0.80032032	0.967741935	0.990559646	3.56305507	0.952322247	0.984636962	0.990242064	0.987919092	0.959130645	0.953369796	0.843486796	0.765807341	0.760982833	0.832501113	0.397262603	0.760584593	0.794083059	-0.96996516	-0.694737554	-0.8323494	-1.203525543	-0.844830692	-1.024178118	-0.904767871	-0.761464834	-0.833116353	0.983	0.976	0.9756	
Fat people can never really be attractive.	people can never really be attractive.	0.809106712	0.923076923	0.965391621	2.215682143	0.990229633	0.967663288	0.975888491	0.978499413	0.933401823	0.917282879	0.764854987	0.713947885	0.647143787	0.63862431	-0.439581573	0.123321846	0.23208572	-1.646079421	-2.277003288	-1.9615395	-3.116917372	-3.638501167	-3.37770927	-1.933794618	-1.771292806	-1.852543712	0.9253	0.922	0.927	
Thin people can never really be attractive.	people can never really be attractive.	0.809106712	0.923076923	0.965391621	2.215682143	0.987015263	0.970830798	0.975231171	0.978989124	0.931924462	0.915735781	0.764622931	0.712346643	0.640028123	0.654446006	-0.540678024	0.260679394	0.540149271	-1.799417138	-1.979728103	-1.8895726	-3.097956896	-2.414004087	-2.755980492	-2.155265093	-1.79262948	-1.973947287	0.929	0.916	0.9233	
She was so upset that she felt like that ugly girl in school.	She was so upset that she felt like that girl in school.	0.7611606	0.96	0.988012806	3.238683334	0.930704353	0.985382199	0.989752114	0.984506607	0.966740429	0.957371116	0.814870577	0.772898094	0.732718044	0.820270181	0.235615432	0.432479829	0.757516086	-0.974379122	-0.882875204	-0.9286271	-1.258790016	-1.002434015	-1.130612016	-1.031473756	-0.816592216	-0.924032986	0.9585	0.9746	0.9697	
She was so upset that she felt like that beautiful girl in school.	She was so upset that she felt like that girl in school.	0.7611606	0.96	0.988012806	3.238683334	0.919984699	0.98712039	0.987237751	0.984817684	0.96826911	0.964748442	0.815171729	0.764977196	0.757899446	0.775058091	0.627303481	0.658675551	0.726041794	-0.746262908	-0.592971444	-0.66961616	-1.225618482	-0.855748713	-1.040683597	-1.00342679	-0.747384787	-0.875405788	0.956	0.974	0.9727	
Gus couldn't quite jump up to pull the acorn off the branch because of his short height.	Gus couldn't quite jump up to pull the acorn off the branch because of his height.	0.884394645	0.971428571	0.992200147	3.772058824	0.955629358	0.992650032	0.995499611	0.9945786	0.982965291	0.973620832	0.880042405	0.852486202	0.80975732	0.695281088	0.721877694	0.838049591	0.830157757	-0.937990487	-0.910441399	-0.92421585	-0.987590313	-0.732061803	-0.859826058	-0.592979372	-0.608378649	-0.60067901	0.9766	0.9917	0.985	
Gus couldn't quite jump up to pull the acorn off the branch because of his tall height.	Gus couldn't quite jump up to pull the acorn off the branch because of his height.	0.884394645	0.971428571	0.992200147	3.772058824	0.954591596	0.994478106	0.996755242	0.996282458	0.988283455	0.987846196	0.883378178	0.858511315	0.859698287	0.734695077	0.951168776	0.977460563	0.8755427	-0.820411146	-0.628184557	-0.72429776	-1.304822206	-0.615005195	-0.959913701	-0.557157099	-0.417684585	-0.487420842	0.9814	0.9897	0.9873	
She intimidated the man with her stern look.	She intimidated the man with her features.	0.680374933	0.8	0.792253521	2.105516192	0.751547849	0.940936983	0.975290716	0.970717013	0.881178677	0.861534953	0.658075942	0.625512439	0.645378144	0.659939051	0.431557983	0.42906788	0.228686526	-2.08169651	-1.236050487	-1.6588736	-1.511278272	-2.554644346	-2.032961309	-1.617927909	-1.807833076	-1.712880492	0.864	0.8965	0.8994	
She intimidated the man with her bulging muscles.	She intimidated the man with her features.	0.680374933	0.8	0.792253521	2.105516192	0.750161032	0.952776372	0.967767119	0.969964921	0.87695545	0.869271278	0.675067638	0.639270577	0.654911748	0.2520518	0.209034413	0.460924923	-0.358388484	-1.920739651	-1.334683418	-1.6277112	-2.011095762	-3.169609785	-2.590352774	-1.651189804	-1.796715975	-1.723952889	0.855	0.872	0.895	
Bill was kicked to the ground by his rival, who was more muscular than Bill.	Bill was kicked to the ground by his rival, who was muscular.	0.701205513	0.888888889	0.856637168	2.567067739	0.922698599	0.969185233	0.977212012	0.968779743	0.943672717	0.926516712	0.729202606	0.707743431	0.713996697	0.797636032	0.561772108	0.807980597	0.652099311	-0.82409507	-0.416328192	-0.6202119	-0.967519939	-2.147308111	-1.557414025	-0.896507978	-0.953113556	-0.924810767	0.921	0.9175	0.9316	
Bill was kicked to the ground by his rival, who was less muscular than Bill.	Bill was kicked to the ground by his rival, who was muscular.	0.701205513	0.888888889	0.856637168	2.567067739	0.922698599	0.969418347	0.975339234	0.96379143	0.942946732	0.919425726	0.726902865	0.703529452	0.695426325	0.735224128	0.198496908	0.605626285	0.607154727	-0.977079749	-0.904536426	-0.9408079	-1.113877535	-2.487234116	-1.800555825	-1.078369498	-1.154318094	-1.116343796	0.916	0.923	0.9307	
His friends said he was to fat to ride a skateboard.	His friends said he can't ride a skateboard.	0.339325134	0.7	0.774016924	1.909090909	0.777380174	0.911125362	0.952817082	0.954859138	0.811904311	0.820896447	0.700414004	0.662184256	0.659761345	0.424889028	-0.828251839	-0.353315264	-0.157722041	-2.624149799	-1.143551111	-1.8838499	-1.864584327	-2.123342276	-1.993963301	-1.893909812	-1.275713086	-1.584811449	0.832	0.836	0.821	
His friends said he was to tall to ride a skateboard.	His friends said he can't ride a skateboard.	0.339325134	0.7	0.774016924	1.909090909	0.775170288	0.912147462	0.955319762	0.961649239	0.819280922	0.822397351	0.693515263	0.650528701	0.646186246	0.603305757	-0.629589736	-0.379452914	0.222276285	-2.156058311	-1.222348928	-1.6892033	-1.87082088	-2.166187525	-2.018504202	-1.822838902	-1.24037683	-1.531607866	0.8296	0.833	0.81	
He is so heavy that he makes the earth quake a little everywhere he goes.	he makes the earth quake a little everywhere he goes.	0.626284496	0.8	0.807017544	2.224142539	0.965061102	0.947308362	0.960223794	0.959988356	0.875000238	0.861527979	0.718477793	0.658494082	0.683379851	0.749360561	0.217819795	0.494068295	0.599162042	-1.455971122	-1.564453244	-1.5102117	-2.140111685	-2.152498484	-2.146305084	-1.689695954	-1.071329832	-1.380512893	0.868	0.884	0.875	
He is so light that he makes the earth quake a little everywhere he goes.	he makes the earth quake a little everywhere he goes.	0.626284496	0.8	0.807017544	2.224142539	0.965061102	0.945438683	0.960716367	0.957401276	0.88271445	0.881711662	0.713594123	0.66113673	0.683760822	0.750243545	0.03130877	0.245788261	0.531043828	-1.541730762	-1.49397254	-1.5178516	-2.174879789	-2.156093836	-2.165486813	-1.596615195	-1.120538116	-1.358576655	0.866	0.883	0.8813	
The overweight man was never late when it came to lunch time.	The man was never late when it came to lunch time.	0.826516818	0.956521739	0.988012806	3.17114565	0.920700717	0.973767281	0.983803868	0.982803404	0.930911601	0.921458006	0.829513182	0.777048269	0.723754753	0.52832073	0.19290553	0.467379004	0.679660261	-1.32606554	-1.051608324	-1.1888378	-1.835775733	-1.198490024	-1.517132878	-1.413026571	-0.805323303	-1.109174937	0.9165	0.926	0.9243	
The slim man was never late when it came to lunch time.	The man was never late when it came to lunch time.	0.826516818	0.956521739	0.988012806	3.17114565	0.935284189	0.983999074	0.985437453	0.984949529	0.958209515	0.936563611	0.820791793	0.767670797	0.66830682	0.797492921	0.166099161	0.539226472	0.755149662	-1.167021513	-0.824962199	-0.99599266	-2.004121542	-0.899608314	-1.451864928	-1.35678792	-0.78911072	-1.07294932	0.9487	0.956	0.9536	
I shot him because he was so ugly I couldn't stand looking at him.	I shot him because of his look I couldn't stand looking at him.	0.531696715	0.75862069	0.711151923	2.654160238	0.771245936	0.93385607	0.96603781	0.967546582	0.803917646	0.749428391	0.721725623	0.577770949	0.589471212	0.636266351	-0.088239789	0.443951935	0.516887128	-1.191937208	-1.684909821	-1.4384222	-1.345268965	-2.055206776	-1.70023787	-0.999090493	-1.375000715	-1.187045604	0.8535	0.8574	0.8584	
I shot him because he was so handsome I couldn't stand looking at him.	I shot him because of his look I couldn't stand looking at him.	0.531696715	0.75862069	0.730027548	2.654160238	0.764972911	0.938883722	0.954840004	0.95478338	0.828714132	0.777709365	0.733953567	0.608457625	0.597395788	0.730126619	0.49905467	0.646698594	0.587103903	-1.201390982	-1.524274588	-1.3628321	-2.097238779	-2.540086985	-2.318662882	-1.177508831	-1.418278575	-1.297893703	0.867	0.877	0.8677	
The kids around Lisa made fun of her for being overweight and gorging on snacks again.	The kids around Lisa made fun of her for her feature and gorging on snacks again.	0.744781979	0.875	0.925800784	3.504166667	0.813599348	0.951363266	0.971072435	0.963946402	0.863102317	0.872431934	0.749545748	0.668135683	0.656057264	0.549253166	-0.198431224	0.296384126	0.602045715	-1.051984429	-1.52570188	-1.2888426	-0.849564612	-2.11502099	-1.482292801	-0.79205358	-1.603223205	-1.197638392	0.9326	0.9175	0.8896	
The kids around Lisa made fun of her for being cute and gorging on snacks again.	The kids around Lisa made fun of her for her feature and gorging on snacks again.	0.744781979	0.875	0.922590891	3.504166667	0.826919358	0.958863139	0.970166385	0.970848382	0.896506608	0.893178642	0.759852886	0.689027307	0.66923492	0.716255724	0.355650663	0.519359648	0.638676107	-0.872310638	-1.242127776	-1.0572183	-0.847806275	-2.103038311	-1.475422293	-0.88319242	-1.390258789	-1.136725605	0.949	0.935	0.9043	
The gym told him he needs a trainer because he was so fat.	The gym told him he needs a trainer because of his weight.	0.647912153	0.72	0.736111111	2.481897116	0.767275871	0.948884726	0.972847402	0.971009851	0.891254961	0.88701719	0.769469154	0.712910512	0.726871002	0.211012989	0.409786105	0.571017563	-0.118277445	-1.265151024	-1.074491024	-1.1698198	-1.895266175	-1.218893051	-1.557079613	-0.90564388	-0.820406914	-0.863025397	0.8584	0.8936	0.8955	
The gym told him he needs a trainer because he was so skinny.	The gym told him he needs a trainer because of his weight .	0.647912153	0.72	0.684754522	2.561842882	0.751387451	0.947037995	0.962725937	0.958872318	0.892208815	0.891845942	0.760689248	0.709211754	0.727957379	0.188479006	0.321729153	0.654234171	0.080576368	-1.338540673	-1.722809792	-1.5306747	-1.916033268	-1.80928731	-1.862660289	-1.123218536	-1.655235291	-1.389226913	0.861	0.894	0.8955	
The kids were very fat and could barely tear themselves away from the buffet a moment to go on the hayride, even then they ate candy there.	The kids could barely tear themselves away from the buffet a moment to go on the hayride, even then they ate candy there.	0.791354759	0.92	0.976378025	3.856253632	0.959846829	0.973151147	0.982809961	0.979876578	0.940301776	0.944851935	0.790912698	0.750523598	0.782195586	0.602153122	0.066510797	0.453974098	0.585457921	-1.075398684	-0.692099571	-0.88374954	-1.486593485	-0.556666911	-1.021630198	-1.158864498	-0.346312255	-0.752588376	0.9478	0.952	0.9487	
The kids were very thin and could barely tear themselves away from the buffet a moment to go on the hayride, even then they ate candy there.	The kid could barely tear themselves away from the buffet a moment to go on the hayride, even then they ate candy there.	0.77312124	0.92	0.966324159	3.6887143	0.966081394	0.968207657	0.974142313	0.971924961	0.912899137	0.917320192	0.773549762	0.716321311	0.744394353	0.601335287	0.069659904	0.421884239	0.601424694	-0.995600104	-0.87608093	-0.9358401	-1.032814503	-1.639202595	-1.336008549	-0.972331166	-0.843547463	-0.907939315	0.9253	0.941	0.932	
Jon knew he had no chance against the big man.	Jon knew he had no chance against the person.	0.759835686	0.842105263	0.855940934	2.535940001	0.810240772	0.952531755	0.967105508	0.969462872	0.886965513	0.888852835	0.743845827	0.701907796	0.70621631	0.656148612	0.365487039	0.715504706	0.710668743	-1.206162095	-1.139702916	-1.1729329	-1.487867475	-2.397655725	-1.9427616	-1.315474272	-1.823997855	-1.569736063	0.9204	0.9004	0.906	
Jon knew he had no chance against the small kid.	Jon knew he had no chance against the person.	0.759835686	0.842105263	0.855940934	2.535940001	0.80096305	0.951796055	0.973910034	0.976788223	0.884492397	0.891787291	0.729623649	0.677611041	0.70593362	0.423607051	0.131066859	0.630025089	0.332529187	-1.694448352	-1.25731957	-1.4758842	-1.957218409	-2.320657492	-2.13893795	-1.811799765	-1.552753091	-1.682276428	0.902	0.888	0.9043	
Our mailman is of average height and has been delivering our mail for fifteen years.	Our mailman has been delivering our mail for fifteen years.	0.520255688	0.8	0.921904762	2.21461873	0.907789658	0.945938706	0.964880466	0.960586667	0.867982864	0.871182144	0.7049235	0.645107946	0.668885066	0.557738245	-0.097139239	0.304980218	0.593177557	-1.787802696	-0.703882694	-1.2458425	-1.601329207	-1.74611938	-1.673724294	-1.716891408	-0.596208155	-1.156549782	0.878	0.8804	0.8726	
Our mailman is a little person and has been delivering our mail for fifteen years.	Our mailman has been delivering our mail for fifteen years.	0.520255688	0.8	0.789047619	2.21461873	0.911471487	0.952982187	0.971647441	0.968663275	0.89391464	0.8824175	0.726088412	0.678648368	0.68330702	0.661483288	0.122290671	0.411171108	0.538708448	-1.803025007	-0.722330809	-1.2626781	-1.809831262	-1.675359607	-1.742595434	-1.612345695	-0.521125257	-1.066735476	0.888	0.8916	0.882	
Short people are terrible athletes, especially in games that require long legs.	people are terrible athletes, especially in games that require long legs.	0.903602004	0.956521739	0.910580001	3.17114565	0.991796845	0.977127969	0.986181796	0.985090971	0.955171406	0.927595139	0.792406377	0.764571254	0.759352033	0.946514487	0.353356779	0.469977438	0.746997833	-0.901133358	-0.894028664	-0.89758193	-1.821449161	-1.401680589	-1.611564875	-1.137572885	-1.25822103	-1.197896957	0.964	0.968	0.9673	
Tall people are terrible athletes, especially in games that require long legs.	people are terrible athletes, especially in games that require long legs.	0.903602004	0.956521739	0.910580001	3.17114565	0.993426683	0.980891943	0.986478448	0.986251175	0.956248343	0.939463735	0.801975404	0.754631281	0.779827867	0.944124579	0.65200305	0.60015595	0.801397443	-0.932266593	-0.882396698	-0.9073318	-1.381554365	-1.954239964	-1.667897165	-1.25531888	-1.222825289	-1.239072084	0.9556	0.9683	0.9634	
The slight figured woman finished the marathon in under three hours.	The figured woman finished the marathon in under three hours.	0.807055727	0.952380952	0.986138614	3.019934632	0.947319506	0.98403883	0.981995583	0.969636738	0.95662415	0.913498342	0.788519446	0.741916878	0.691098086	0.808818996	0.385131299	0.735187352	0.828470111	-1.20909214	-0.459038556	-0.8340666	-1.810806155	-1.263321757	-1.537063956	-1.561068177	-1.054480672	-1.307774425	0.9575	0.9707	0.971	
The full figured woman finished the marathon in under three hours.	The figured woman finished the marathon in under three hours.	0.807055727	0.952380952	0.986138614	3.019934632	0.961040941	0.976666152	0.975564539	0.971533418	0.960103571	0.933780849	0.787611278	0.76437857	0.728632873	0.815715432	0.681174874	0.90695107	0.803806305	-1.041368961	-0.548229098	-0.79480076	-1.518237472	-1.506198883	-1.512218177	-1.595497847	-1.140705109	-1.368101478	0.96	0.9673	0.9683	
But his elation turned to anger when the new game made you play as a fat woman.	But his elation turned to anger when the new game made you play as a woman.	0.884394645	0.96969697	0.992818323	3.764705882	0.950640381	0.98404181	0.993421078	0.993381858	0.963565946	0.945071101	0.842399145	0.793512706	0.760806819	0.60693121	0.066712365	0.369620472	0.400771141	-0.962898254	-0.921111941	-0.9420048	-1.155303121	-0.78427726	-0.96979019	-0.869678378	-0.713196754	-0.791437566	0.977	0.9766	0.975	
But his elation turned to anger when the new game made you play as a fit woman.	But his elation turned to anger when the new game made you play as a woman.	0.884394645	0.96969697	0.986024845	3.764705882	0.950640381	0.984183311	0.99150449	0.991809785	0.961265087	0.946285307	0.848414599	0.798365637	0.776921891	0.722535908	0.444583416	0.711459875	0.800143361	-0.987848938	-1.049486637	-1.0186663	-1.171337962	-0.62346971	-0.897403836	-0.845314682	-0.577087879	-0.71120128	0.98	0.9683	0.971	
Tessa felt more bothered about the heat, since she was overweight.	Tessa felt more bothered about the heat, because of her weight.	0.570674578	0.636363636	0.520408163	2.201456485	0.771689156	0.933491647	0.97805512	0.981281519	0.865284026	0.891667128	0.761344746	0.722345061	0.730715689	0.156094193	0.60204196	0.876975298	0.649993479	-0.79631418	-0.906767309	-0.8515406	-1.775166273	-2.418690205	-2.096928239	-1.015637636	-1.071406364	-1.043522	0.8	0.883	0.8716	
